"Species","Longitude","Latitude"
"Andrena haemorrhoa",7.47165,47.24341
"Andrena haemorrhoa",6.68301,46.97107
"Andrena haemorrhoa",9.30627,46.82339
"Andrena haemorrhoa",8.05409,46.20728
"Andrena haemorrhoa",8.32269,46.79025
"Andrena haemorrhoa",7.53777,47.28835
"Andrena haemorrhoa",7.93185,47.01749
"Andrena haemorrhoa",8.63708,46.2026
"Andrena haemorrhoa",6.68554,46.79117
"Andrena haemorrhoa",8.66855,47.59667
"Andrena haemorrhoa",7.20865,46.97334
"Andrena haemorrhoa",8.85714,47.18971
"Andrena haemorrhoa",8.13437,47.42122
"Andrena haemorrhoa",9.56827,46.81881
"Andrena haemorrhoa",8.06652,47.28668
"Andrena haemorrhoa",7.53711,46.92855
"Andrena haemorrhoa",7.08292,46.11843
"Andrena haemorrhoa",8.39697,47.28441
"Andrena haemorrhoa",8.13087,47.15139
"Andrena haemorrhoa",9.01525,45.83807
"Andrena haemorrhoa",8.58556,46.83289
"Andrena haemorrhoa",8.93569,47.6385
"Andrena haemorrhoa",8.76991,46.33607
"Andrena haemorrhoa",9.50623,46.90993
"Andrena haemorrhoa",7.33931,47.37829
"Andrena haemorrhoa",8.53561,47.598
"Andrena haemorrhoa",7.14517,46.5684
"Andrena haemorrhoa",9.55941,46.594
"Andrena haemorrhoa",9.03224,46.42266
"Andrena haemorrhoa",7.86933,47.42251
"Andrena haemorrhoa",7.33974,47.15343
"Andrena haemorrhoa",9.69925,46.81629
"Andrena haemorrhoa",9.00089,47.59267
"Andrena haemorrhoa",7.00792,47.4225
"Andrena haemorrhoa",7.20807,47.10826
"Andrena haemorrhoa",8.52366,47.01342
"Andrena haemorrhoa",7.86044,46.29813
"Andrena haemorrhoa",7.92979,46.79261
"Andrena haemorrhoa",7.86716,47.15267
"Andrena haemorrhoa",9.52896,47.49438
"Andrena haemorrhoa",9.25136,47.13919
"Andrena haemorrhoa",7.5359,46.25389
"Andrena haemorrhoa",7.99389,46.65738
"Andrena haemorrhoa",6.88059,46.92723
"Andrena haemorrhoa",8.58174,46.653
"Andrena haemorrhoa",7.99714,46.97221
"Andrena haemorrhoa",8.89135,46.01968
"Andrena haemorrhoa",6.75274,46.65666
"Andrena haemorrhoa",9.63376,46.81757
"Andrena haemorrhoa",8.06918,47.51153
"Andrena haemorrhoa",8.86917,47.63934
"Andrena haemorrhoa",8.73283,47.50602
"Andrena haemorrhoa",7.66977,47.24319
"Andrena haemorrhoa",6.95196,46.29786
"Andrena haemorrhoa",8.9231,47.18888
"Andrena haemorrhoa",8.59522,47.28259
"Andrena haemorrhoa",7.79584,46.34333
"Andrena haemorrhoa",7.93268,47.10744
"Andrena haemorrhoa",7.21246,46.07379
"Andrena haemorrhoa",9.70304,46.90621
"Andrena haemorrhoa",9.16803,46.60062
"Andrena haemorrhoa",7.07387,47.4677
"Andrena haemorrhoa",8.96975,46.51349
"Andrena haemorrhoa",6.4883,46.83468
"Andrena haemorrhoa",8.99956,47.54771
"Andrena haemorrhoa",7.27505,46.74857
"Andrena haemorrhoa",7.14736,46.1636
"Andrena haemorrhoa",6.81858,46.61206
"Andrena haemorrhoa",7.47176,47.4233
"Andrena haemorrhoa",9.43394,46.73125
"Andrena haemorrhoa",7.73581,47.24304
"Andrena haemorrhoa",8.65617,47.05707
"Andrena haemorrhoa",5.98115,46.19953
"Andrena haemorrhoa",7.66919,47.10827
"Andrena haemorrhoa",6.35995,46.6986
"Andrena haemorrhoa",7.47125,46.56877
"Andrena haemorrhoa",8.52275,46.96845
"Andrena haemorrhoa",6.23123,46.60734
"Andrena haemorrhoa",6.81755,46.70201
"Andrena haemorrhoa",6.82371,46.16229
"Andrena haemorrhoa",8.6613,47.28191
"Andrena haemorrhoa",8.78326,46.87572
"Andrena haemorrhoa",6.29839,46.51807
"Andrena haemorrhoa",8.3264,47.01512
"Andrena haemorrhoa",7.80399,47.55764
"Andrena haemorrhoa",8.19615,47.106
"Andrena haemorrhoa",6.23223,46.56237
"Andrena haemorrhoa",7.99621,46.88226
"Andrena haemorrhoa",7.73506,47.10812
"Andrena haemorrhoa",9.17961,46.96035
"Andrena haemorrhoa",9.23775,46.73451
"Andrena haemorrhoa",8.58844,46.96781
"Andrena haemorrhoa",7.66652,46.4786
"Andrena haemorrhoa",7.53728,47.0185
"Andrena haemorrhoa",7.01081,47.06272
"Andrena haemorrhoa",8.00281,47.51187
"Andrena haemorrhoa",8.53282,47.46311
"Andrena haemorrhoa",6.81337,47.06181
"Andrena haemorrhoa",8.76442,46.11121
"Andrena haemorrhoa",8.32491,46.92517
"Andrena haemorrhoa",7.86009,46.25315
"Andrena haemorrhoa",7.40549,47.4233
"Andrena haemorrhoa",7.6688,47.01832
"Andrena haemorrhoa",10.4095,46.61998
"Andrena haemorrhoa",6.7516,46.74661
"Andrena haemorrhoa",9.83222,46.85858
"Andrena haemorrhoa",7.14344,46.88324
"Andrena haemorrhoa",8.91813,47.00901
"Andrena haemorrhoa",8.9943,47.36786
"Andrena haemorrhoa",8.79232,47.23547
"Andrena haemorrhoa",7.2745,46.92848
"Andrena haemorrhoa",8.26759,47.46531
"Andrena haemorrhoa",8.56793,46.61716
"Andrena haemorrhoa",9.39233,47.3888
"Andrena haemorrhoa",9.50969,46.99985
"Andrena haemorrhoa",7.8636,46.70292
"Andrena haemorrhoa",10.47473,46.61826
"Andrena haemorrhoa",8.98646,47.09808
"Andrena haemorrhoa",8.26899,47.55524
"Andrena haemorrhoa",7.21057,46.52357
"Andrena haemorrhoa",6.1744,46.24685
"Andrena haemorrhoa",8.89494,46.15459
"Andrena haemorrhoa",8.84297,46.65008
"Andrena haemorrhoa",8.86796,47.59438
"Andrena haemorrhoa",9.89776,46.85719
"Andrena haemorrhoa",7.66957,47.19821
"Andrena haemorrhoa",6.9483,46.70265
"Andrena haemorrhoa",9.514914,47.134728
"Andrena haemorrhoa",10.128384,46.221934
"Andrena haemorrhoa",8.003288,47.556838
"Andrena haemorrhoa",6.88153,46.837283
"Andrena haemorrhoa",6.952349,46.252884
"Andrena haemorrhoa",7.079651,46.613188
"Andrena haemorrhoa",7.078453,46.793096
"Andrena haemorrhoa",7.143201,46.928212
"Andrena haemorrhoa",6.949927,46.522747
"Andrena haemorrhoa",7.015789,46.433054
"Andrena haemorrhoa",8.401835,47.554213
"Andrena haemorrhoa",8.793456,47.280432
"Andrena haemorrhoa",8.262715,47.150518
"Andrena haemorrhoa",7.009385,47.242617
"Andrena haemorrhoa",8.670633,47.686587
"Andrena haemorrhoa",7.870797,47.602377
"Andrena haemorrhoa",6.16075,46.355494
"Andrena haemorrhoa",8.39455,47.1495
"Andrena haemorrhoa",8.40021,47.46428
"Andrena haemorrhoa",8.32789,47.10506
