"Species","Longitude","Latitude"
"Xylocopa violacea",8.391116,47.481774
"Xylocopa violacea",7.555058,46.268383
"Xylocopa violacea",8.292376,47.491451
"Xylocopa violacea",8.163654,47.413308
"Xylocopa violacea",6.16101,46.342765
"Xylocopa violacea",8.51285,47.103499
"Xylocopa violacea",8.941669,46.168062
"Xylocopa violacea",8.895375,47.544822
"Xylocopa violacea",7.615072,46.399183
"Xylocopa violacea",7.316819,47.144458
"Xylocopa violacea",6.219163,46.4342
"Xylocopa violacea",6.74929,46.92651
"Xylocopa violacea",6.23223,46.56237
"Xylocopa violacea",9.52016,47.2696
"Xylocopa violacea",6.16703,46.56165
"Xylocopa violacea",8.08362,47.4954
"Xylocopa violacea",8.937189,46.587002
"Xylocopa violacea",8.50194,47.514847
"Xylocopa violacea",9.583613,47.484516
"Xylocopa violacea",8.613473,46.847839
"Xylocopa violacea",9.231805,46.289089
"Xylocopa violacea",8.325936,47.598087
"Xylocopa violacea",8.858278,47.260815
"Xylocopa violacea",7.749693,46.133568
"Xylocopa violacea",8.388,47.311001
"Xylocopa violacea",9.245169,47.053852
"Xylocopa violacea",9.08521,47.27272
"Xylocopa violacea",8.73842,47.24086
"Xylocopa violacea",9.304548,47.127556
"Xylocopa violacea",8.416196,47.689823
"Xylocopa violacea",8.701347,47.20792
"Xylocopa violacea",9.117524,47.478077
"Xylocopa violacea",7.842854,47.408005
"Xylocopa violacea",6.92453,47.447929
"Xylocopa violacea",7.779524,46.769295
"Xylocopa violacea",8.32757,46.741871
"Xylocopa violacea",8.089819,47.577847
"Xylocopa violacea",9.101073,47.607758
"Xylocopa violacea",9.488866,46.326714
"Xylocopa violacea",9.132324,46.895733
"Xylocopa violacea",9.317934,47.576107
"Xylocopa violacea",7.793,47.546001
"Xylocopa violacea",8.269325,47.103485
"Xylocopa violacea",8.786008,46.749516
"Xylocopa violacea",7.625417,47.591068
"Xylocopa violacea",7.534343,47.545605
"Xylocopa violacea",8.767101,46.283493
"Xylocopa violacea",8.892267,46.968395
"Xylocopa violacea",8.791876,47.239536
"Xylocopa violacea",7.956826,47.262142
"Xylocopa violacea",8.83822,47.442085
"Xylocopa violacea",8.258172,47.314865
"Xylocopa violacea",8.205834,47.034008
"Xylocopa violacea",7.437986,47.022144
"Xylocopa violacea",8.309,47.477001
"Xylocopa violacea",9.737631,46.634972
"Xylocopa violacea",8.59938,47.138344
"Xylocopa violacea",7.001305,46.19939
"Xylocopa violacea",8.081751,47.068378
"Xylocopa violacea",9.258647,47.523514
