"Species","Longitude","Latitude"
"Chelostoma florisomne",8.46133,47.19391
"Chelostoma florisomne",8.05511,46.29723
"Chelostoma florisomne",8.71555,46.78653
"Chelostoma florisomne",8.12625,46.7916
"Chelostoma florisomne",8.3339,47.46482
"Chelostoma florisomne",8.39697,47.28441
"Chelostoma florisomne",8.26969,47.60021
"Chelostoma florisomne",8.12567,46.74662
"Chelostoma florisomne",6.35995,46.6986
"Chelostoma florisomne",10.13062,46.26688
"Chelostoma florisomne",8.86675,47.54942
"Chelostoma florisomne",8.99299,47.3229
"Chelostoma florisomne",10.01804,46.62953
"Chelostoma florisomne",7.07663,47.06295
"Chelostoma florisomne",8.79118,47.1905
"Chelostoma florisomne",8.39616,47.23944
"Chelostoma florisomne",8.99037,47.23297
"Chelostoma florisomne",6.36353,46.5187
"Chelostoma florisomne",7.86716,47.15267
"Chelostoma florisomne",8.80381,47.6851
"Chelostoma florisomne",9.57005,46.86377
"Chelostoma florisomne",8.26619,47.37537
"Chelostoma florisomne",7.92938,46.74764
"Chelostoma florisomne",8.05562,46.34221
"Chelostoma florisomne",8.52639,47.14833
"Chelostoma florisomne",8.39135,46.96962
"Chelostoma florisomne",6.62142,46.70077
"Chelostoma florisomne",8.39778,47.32938
"Chelostoma florisomne",8.39056,46.92464
"Chelostoma florisomne",10.08771,46.71794
"Chelostoma florisomne",6.68491,46.83615
"Chelostoma florisomne",7.33931,47.37829
"Chelostoma florisomne",8.89015,45.97471
"Chelostoma florisomne",7.27519,46.70359
"Chelostoma florisomne",7.20943,46.79343
"Chelostoma florisomne",6.29933,46.47309
"Chelostoma florisomne",8.11887,46.20691
"Chelostoma florisomne",9.30627,46.82339
"Chelostoma florisomne",9.00089,47.59267
"Chelostoma florisomne",10.22074,46.75977
"Chelostoma florisomne",9.5045,46.86497
"Chelostoma florisomne",7.40561,47.24341
"Chelostoma florisomne",9.37501,46.91223
"Chelostoma florisomne",9.16087,46.37579
"Chelostoma florisomne",8.93569,47.6385
"Chelostoma florisomne",7.14832,45.98369
"Chelostoma florisomne",7.07724,46.973
"Chelostoma florisomne",7.20788,47.15324
"Chelostoma florisomne",8.53747,47.68793
"Chelostoma florisomne",7.99528,46.79231
"Chelostoma florisomne",8.40102,47.50925
"Chelostoma florisomne",8.32196,46.74528
"Chelostoma florisomne",7.08321,46.07346
"Chelostoma florisomne",8.6572,47.10204
