"Species","Longitude","Latitude"
"Anthidium manicatum",8.13262,47.28631
"Anthidium manicatum",6.23324,46.51739
"Anthidium manicatum",7.80276,47.37776
"Anthidium manicatum",8.39135,46.96962
"Anthidium manicatum",9.43228,46.68629
"Anthidium manicatum",8.86796,47.59438
"Anthidium manicatum",7.66977,47.24319
"Anthidium manicatum",7.40628,46.16397
"Anthidium manicatum",7.80063,47.06295
"Anthidium manicatum",7.27655,46.25381
"Anthidium manicatum",10.35397,46.80145
"Anthidium manicatum",7.1417,47.19806
"Anthidium manicatum",7.53598,46.29887
"Anthidium manicatum",8.46133,47.19391
"Anthidium manicatum",8.59522,47.28259
"Anthidium manicatum",8.12112,46.38682
"Anthidium manicatum",6.88615,46.38751
"Anthidium manicatum",7.20807,47.10826
"Anthidium manicatum",8.20192,47.51073
"Anthidium manicatum",7.27436,46.97345
"Anthidium manicatum",9.06873,47.63671
"Anthidium manicatum",7.40625,46.20895
"Anthidium manicatum",7.5381,47.46823
"Anthidium manicatum",8.63708,46.2026
"Anthidium manicatum",8.60307,47.64231
"Anthidium manicatum",8.32565,46.97014
"Anthidium manicatum",7.1427,47.01816
"Anthidium manicatum",8.26133,47.06058
"Anthidium manicatum",8.19615,47.106
"Anthidium manicatum",9.37177,46.8223
"Anthidium manicatum",6.81599,46.83694
"Anthidium manicatum",7.53769,47.24338
"Anthidium manicatum",7.73656,47.37795
"Anthidium manicatum",8.20063,47.4208
"Anthidium manicatum",7.86716,47.15267
"Anthidium manicatum",8.00091,47.332
"Anthidium manicatum",6.68554,46.79117
"Anthidium manicatum",9.49762,46.68512
"Anthidium manicatum",6.23424,46.47242
"Anthidium manicatum",8.5384,47.73289
"Anthidium manicatum",6.29933,46.47309
"Anthidium manicatum",8.89614,46.19956
"Anthidium manicatum",8.59425,47.23763
"Anthidium manicatum",9.17235,46.73552
"Anthidium manicatum",9.89776,46.85719
"Anthidium manicatum",8.99824,47.50275
"Anthidium manicatum",7.40589,46.79366
"Anthidium manicatum",8.66233,47.32688
"Anthidium manicatum",8.77878,46.69584
"Anthidium manicatum",8.65414,46.96713
"Anthidium manicatum",8.19743,47.19595
"Anthidium manicatum",8.85834,47.23467
"Anthidium manicatum",7.66577,46.29868
"Anthidium manicatum",8.3994,47.41932
"Anthidium manicatum",8.51975,47.47222
"Anthidium manicatum",6.29839,46.51807
"Anthidium manicatum",7.20788,47.15324
"Anthidium manicatum",8.13087,47.15139
"Anthidium manicatum",7.08262,46.16341
"Anthidium manicatum",9.42896,46.59636
"Anthidium manicatum",6.88199,46.7923
"Anthidium manicatum",8.60208,47.59735
"Anthidium manicatum",9.33317,47.58771
"Anthidium manicatum",8.73174,47.46105
"Anthidium manicatum",8.96975,46.51349
"Anthidium manicatum",7.53819,47.5132
"Anthidium manicatum",7.86079,46.3431
"Anthidium manicatum",6.94583,46.97251
"Anthidium manicatum",7.73681,47.42292
"Anthidium manicatum",8.59328,47.19266
"Anthidium manicatum",7.86645,47.06273
"Anthidium manicatum",9.32677,47.40789
"Anthidium manicatum",8.00185,47.42194
"Anthidium manicatum",8.52457,47.05839
"Anthidium manicatum",8.89494,46.15459
"Anthidium manicatum",7.20904,46.88339
"Anthidium manicatum",7.3399,47.06348
"Anthidium manicatum",8.13614,47.55612
"Anthidium manicatum",7.01189,46.9278
"Anthidium manicatum",8.96595,46.37858
"Anthidium manicatum",7.14784,46.07364
"Anthidium manicatum",6.49147,46.65479
"Anthidium manicatum",8.3339,47.46482
"Anthidium manicatum",7.60101,46.34377
"Anthidium manicatum",9.11393,46.96133
"Anthidium manicatum",8.53468,47.55304
"Anthidium manicatum",7.60331,47.10838
"Anthidium manicatum",9.06459,47.50183
"Anthidium manicatum",9.56295,46.68393
"Anthidium manicatum",7.60236,46.79355
"Anthidium manicatum",9.32996,47.4978
"Anthidium manicatum",7.99068,46.34255
"Anthidium manicatum",8.76661,46.20116
"Anthidium manicatum",7.27668,46.20884
"Anthidium manicatum",9.15802,46.28585
"Anthidium manicatum",9.62101,46.50285
"Anthidium manicatum",7.93559,47.42224
"Anthidium manicatum",7.53695,46.8386
"Anthidium manicatum",9.23926,46.77948
"Anthidium manicatum",7.0172,46.25314
"Anthidium manicatum",6.1702,46.42674
"Anthidium manicatum",8.52914,47.28324
"Anthidium manicatum",7.86825,47.28759
"Anthidium manicatum",8.39616,47.23944
"Anthidium manicatum",7.99808,47.06216
"Anthidium manicatum",6.23624,46.38248
"Anthidium manicatum",7.93392,47.24236
"Anthidium manicatum",8.53747,47.68793
"Anthidium manicatum",7.47162,47.19844
"Anthidium manicatum",7.14369,46.83826
"Anthidium manicatum",8.63906,46.29255
"Anthidium manicatum",7.34147,46.20891
"Anthidium manicatum",8.066,47.24171
"Anthidium manicatum",7.73187,46.52342
"Anthidium manicatum",7.53662,46.65869
"Anthidium manicatum",7.87006,47.51244
"Anthidium manicatum",7.73531,47.15309
"Anthidium manicatum",7.08321,46.07346
"Anthidium manicatum",7.14245,47.06314
"Anthidium manicatum",8.97614,46.73834
"Anthidium manicatum",7.34073,46.61371
"Anthidium manicatum",9.54888,46.32423
"Anthidium manicatum",6.95236,46.25288
"Anthidium manicatum",6.88477,46.52245
"Anthidium manicatum",9.51317,47.08977
"Anthidium manicatum",7.5359,46.25389
"Anthidium manicatum",7.92493,46.25289
"Anthidium manicatum",10.42191,46.84471
"Anthidium manicatum",7.60387,47.28827
"Anthidium manicatum",8.11887,46.20691
"Anthidium manicatum",9.58983,47.3583
"Anthidium manicatum",7.40575,47.01854
"Anthidium manicatum",8.46047,47.14894
"Anthidium manicatum",7.07965,46.61319
"Anthidium manicatum",7.93434,47.28733
"Anthidium manicatum",7.67055,47.42307
"Anthidium manicatum",6.74987,46.88154
"Anthidium manicatum",8.79346,47.28044
"Anthidium manicatum",7.08055,46.47825
"Anthidium manicatum",7.92857,46.65768
"Anthidium manicatum",9.23775,46.73451
"Anthidium manicatum",8.20256,47.5557
"Anthidium manicatum",7.2071,47.33313
"Anthidium manicatum",7.604,47.33324
"Anthidium manicatum",7.53752,47.15343
"Anthidium manicatum",8.85953,47.27964
"Anthidium manicatum",8.80265,47.64014
"Anthidium manicatum",10.128384,46.221934
"Anthidium manicatum",7.870797,47.602377
"Anthidium manicatum",8.601091,47.552386
"Anthidium manicatum",8.724132,47.146287
"Anthidium manicatum",9.342538,47.522615
"Anthidium manicatum",7.285059,46.503649
"Anthidium manicatum",8.218394,47.47712
"Anthidium manicatum",8.344249,47.231171
"Anthidium manicatum",7.166567,45.993641
"Anthidium manicatum",7.269605,46.499548
"Anthidium manicatum",9.06322,47.45687
"Anthidium manicatum",8.46652,47.46371
"Anthidium manicatum",8.32789,47.10506
"Anthidium manicatum",9.30627,46.82339
"Anthidium manicatum",7.1432,46.92821
"Anthidium manicatum",9.11956,47.14119
"Anthidium manicatum",7.625486,47.590946
