"Species","Longitude","Latitude"
"Andrena flavipes",7.1417,47.19806
"Andrena flavipes",7.66727,46.65851
"Andrena flavipes",8.52914,47.28324
"Andrena flavipes",6.68742,46.65625
"Andrena flavipes",6.17545,46.20188
"Andrena flavipes",9.32677,47.40789
"Andrena flavipes",8.86675,47.54942
"Andrena flavipes",9.56295,46.68393
"Andrena flavipes",9.64112,46.9974
"Andrena flavipes",6.88523,46.47747
"Andrena flavipes",8.7263,47.23623
"Andrena flavipes",7.40625,46.20895
"Andrena flavipes",9.32836,47.45284
"Andrena flavipes",8.26064,47.01561
"Andrena flavipes",8.19999,47.37583
"Andrena flavipes",7.08262,46.16341
"Andrena flavipes",8.00281,47.51187
"Andrena flavipes",8.76552,46.15618
"Andrena flavipes",7.79555,46.29835
"Andrena flavipes",8.32565,46.97014
"Andrena flavipes",9.37016,46.77734
"Andrena flavipes",6.88339,46.65738
"Andrena flavipes",8.06918,47.51153
"Andrena flavipes",7.66861,46.97334
"Andrena flavipes",7.99389,46.65738
"Andrena flavipes",9.50969,46.99985
"Andrena flavipes",6.35995,46.6986
"Andrena flavipes",7.80154,47.19787
"Andrena flavipes",8.33239,47.37488
"Andrena flavipes",7.2745,46.92848
"Andrena flavipes",9.44229,46.95606
"Andrena flavipes",8.99956,47.54771
"Andrena flavipes",7.93268,47.10744
"Andrena flavipes",7.53728,47.0185
"Andrena flavipes",7.47178,47.46827
"Andrena flavipes",7.60277,46.92848
"Andrena flavipes",7.86716,47.15267
"Andrena flavipes",9.57541,46.99865
"Andrena flavipes",6.94624,46.92753
"Andrena flavipes",6.62142,46.70077
"Andrena flavipes",6.81961,46.52211
"Andrena flavipes",8.9534,45.92889
"Andrena flavipes",8.72738,47.28119
"Andrena flavipes",8.33163,47.32991
"Andrena flavipes",8.20321,47.60067
"Andrena flavipes",8.40021,47.46428
"Andrena flavipes",9.62464,46.59277
"Andrena flavipes",7.66938,47.15324
"Andrena flavipes",8.003288,47.556838
"Andrena flavipes",9.514914,47.134728
