"Species","Longitude","Latitude"
"Bombus sylvarum",8.19935,47.33086
"Bombus sylvarum",6.81599,46.83694
"Bombus sylvarum",7.01081,47.06272
"Bombus sylvarum",8.86917,47.63934
"Bombus sylvarum",6.87965,47.01718
"Bombus sylvarum",8.66027,47.23695
"Bombus sylvarum",6.88615,46.38751
"Bombus sylvarum",6.88431,46.56742
"Bombus sylvarum",8.46133,47.19391
"Bombus sylvarum",8.19807,47.24092
"Bombus sylvarum",7.66746,46.70348
"Bombus sylvarum",9.52016,47.2696
"Bombus sylvarum",7.34065,46.65869
"Bombus sylvarum",6.16703,46.56165
"Bombus sylvarum",7.3409,46.52376
"Bombus sylvarum",9.17091,46.69056
"Bombus sylvarum",7.93185,47.01749
"Bombus sylvarum",7.08025,46.52323
"Bombus sylvarum",7.21246,46.07379
"Bombus sylvarum",9.50623,46.90993
"Bombus sylvarum",8.85714,47.18971
"Bombus sylvarum",7.01296,46.79287
"Bombus sylvarum",7.01153,46.97277
"Bombus sylvarum",9.02724,46.25178
"Bombus sylvarum",7.47101,46.16397
"Bombus sylvarum",9.00089,47.59267
"Bombus sylvarum",6.95236,46.25288
"Bombus sylvarum",7.60087,46.29879
"Bombus sylvarum",8.59522,47.28259
"Bombus sylvarum",8.66543,47.46178
"Bombus sylvarum",7.14566,46.47844
"Bombus sylvarum",8.671679,47.731548
"Bombus sylvarum",7.40611,46.433837
"Bombus sylvarum",8.25246,46.475905
"Bombus sylvarum",9.514914,47.134728
"Bombus sylvarum",6.884768,46.522449
"Bombus sylvarum",7.074811,47.332788
"Bombus sylvarum",6.045894,46.200371
"Bombus sylvarum",8.923104,47.188873
"Bombus sylvarum",8.858336,47.234671
"Bombus sylvarum",8.003288,47.556838
"Bombus sylvarum",9.389697,47.31687
"Bombus sylvarum",7.736817,47.42292
"Bombus sylvarum",7.602358,46.793546
"Bombus sylvarum",9.10556,46.691528
"Bombus sylvarum",9.201749,47.634765
"Bombus sylvarum",8.401835,47.554213
"Bombus sylvarum",6.161627,46.357761
"Bombus sylvarum",8.46652,47.46371
"Bombus sylvarum",6.17335,46.29182
"Bombus sylvarum",8.40021,47.46428
