"Species","Longitude","Latitude"
"Bombus terrestris",8.7946,47.3254
"Bombus terrestris",7.86788,47.24262
"Bombus terrestris",7.93643,47.51218
"Bombus terrestris",7.73706,47.46789
"Bombus terrestris",7.08292,46.11843
"Bombus terrestris",7.7309,46.34351
"Bombus terrestris",7.86752,47.19765
"Bombus terrestris",8.19935,47.33086
"Bombus terrestris",8.59231,47.14769
"Bombus terrestris",7.80124,47.1529
"Bombus terrestris",8.95589,46.01883
"Bombus terrestris",7.07875,46.74812
"Bombus terrestris",7.20962,46.74846
"Bombus terrestris",6.95074,46.43279
"Bombus terrestris",8.82679,46.02049
"Bombus terrestris",8.99299,47.3229
"Bombus terrestris",6.68491,46.83615
"Bombus terrestris",8.60504,47.73224
"Bombus terrestris",8.73174,47.46105
"Bombus terrestris",8.13203,47.24133
"Bombus terrestris",7.40558,47.28838
"Bombus terrestris",7.66957,47.19821
"Bombus terrestris",8.85714,47.18971
"Bombus terrestris",7.40623,46.25393
"Bombus terrestris",7.79555,46.29835
"Bombus terrestris",7.66861,46.97334
"Bombus terrestris",8.72738,47.28119
"Bombus terrestris",8.6644,47.41681
"Bombus terrestris",7.14808,46.02867
"Bombus terrestris",7.40552,47.37833
"Bombus terrestris",9.18546,47.14021
"Bombus terrestris",8.89015,45.97471
"Bombus terrestris",6.68554,46.79117
"Bombus terrestris",7.5359,46.25389
"Bombus terrestris",7.60373,47.2433
"Bombus terrestris",8.70919,46.5167
"Bombus terrestris",7.60249,46.83853
"Bombus terrestris",8.66647,47.50674
"Bombus terrestris",9.01525,45.83807
"Bombus terrestris",6.95034,46.47777
"Bombus terrestris",8.25995,46.97063
"Bombus terrestris",9.39299,47.40679
"Bombus terrestris",8.79346,47.28044
"Bombus terrestris",7.67094,47.51301
"Bombus terrestris",6.55899,46.52039
"Bombus terrestris",6.29839,46.51807
"Bombus terrestris",6.04591,46.20035
"Bombus terrestris",7.01189,46.9278
"Bombus terrestris",7.93434,47.28733
"Bombus terrestris",7.40561,47.24341
