"Species","Longitude","Latitude"
"Bombus hortorum",8.45365,46.78916
"Bombus hortorum",7.73066,46.29854
"Bombus hortorum",8.96595,46.37858
"Bombus hortorum",8.26829,47.51028
"Bombus hortorum",7.99068,46.34255
"Bombus hortorum",9.03251,46.43165
"Bombus hortorum",7.47178,47.46827
"Bombus hortorum",7.14663,46.29853
"Bombus hortorum",7.21057,46.52357
"Bombus hortorum",7.93185,47.01749
"Bombus hortorum",9.16516,46.51069
"Bombus hortorum",8.0587,46.61207
"Bombus hortorum",9.63376,46.81757
"Bombus hortorum",8.0618,46.88193
"Bombus hortorum",7.73187,46.52342
"Bombus hortorum",7.47106,46.25393
"Bombus hortorum",8.73502,47.59594
"Bombus hortorum",8.57418,46.29322
"Bombus hortorum",7.5381,47.46823
"Bombus hortorum",9.39464,47.45174
"Bombus hortorum",8.77878,46.69584
"Bombus hortorum",9.4962,46.9911
"Bombus hortorum",8.12453,46.65667
"Bombus hortorum",6.23324,46.51739
"Bombus hortorum",9.20176,47.63476
"Bombus hortorum",7.14541,46.52342
"Bombus hortorum",7.34139,46.25389
"Bombus hortorum",9.1566,46.24089
"Bombus hortorum",8.83715,46.42523
"Bombus hortorum",9.06459,47.50183
"Bombus hortorum",7.1459,46.43346
"Bombus hortorum",8.98906,47.18801
"Bombus hortorum",8.5273,47.1933
"Bombus hortorum",8.97999,46.87324
"Bombus hortorum",8.20256,47.5557
"Bombus hortorum",8.92937,47.4137
"Bombus hortorum",9.64297,47.04236
"Bombus hortorum",7.53785,47.33332
"Bombus hortorum",8.51375,46.51872
"Bombus hortorum",7.73681,47.42292
"Bombus hortorum",7.66652,46.4786
"Bombus hortorum",6.74987,46.88154
"Bombus hortorum",6.23223,46.56237
"Bombus hortorum",8.66543,47.46178
"Bombus hortorum",7.33974,47.15343
"Bombus hortorum",8.20321,47.60067
"Bombus hortorum",7.4062,46.2989
"Bombus hortorum",7.07418,47.42273
"Bombus hortorum",6.81703,46.74699
"Bombus hortorum",7.34073,46.61371
"Bombus hortorum",8.06285,46.97187
"Bombus hortorum",8.51107,46.3838
"Bombus hortorum",7.01859,46.07323
"Bombus hortorum",6.75102,46.79159
"Bombus hortorum",7.66823,46.88339
"Bombus hortorum",7.33982,47.10845
"Bombus hortorum",7.86716,47.15267
"Bombus hortorum",8.79118,47.1905
"Bombus hortorum",9.89571,46.81223
"Bombus hortorum",10.1576,46.8063
"Bombus hortorum",8.39056,46.92464
"Bombus hortorum",7.40572,47.06352
"Bombus hortorum",7.60318,47.0634
"Bombus hortorum",8.65414,46.96713
"Bombus hortorum",7.79496,46.20839
"Bombus hortorum",8.19999,47.37583
"Bombus hortorum",7.14639,46.34351
"Bombus hortorum",6.29649,46.60801
"Bombus hortorum",9.62828,46.68269
"Bombus hortorum",8.99956,47.54771
"Bombus hortorum",7.53744,47.10845
"Bombus hortorum",7.14094,47.33298
"Bombus hortorum",8.78665,47.01063
"Bombus hortorum",9.81436,46.45397
"Bombus hortorum",8.05409,46.20728
"Bombus hortorum",10.22074,46.75977
"Bombus hortorum",7.21076,46.47859
"Bombus hortorum",8.84064,46.56014
"Bombus hortorum",9.68239,46.41166
"Bombus hortorum",8.33163,47.32991
"Bombus hortorum",10.4095,46.61998
"Bombus hortorum",8.67273,47.77651
"Bombus hortorum",8.26271,47.15052
"Bombus hortorum",7.80093,47.10793
"Bombus hortorum",8.39375,47.10453
"Bombus hortorum",7.20923,46.83841
"Bombus hortorum",8.59425,47.23763
"Bombus hortorum",9.05096,47.0522
"Bombus hortorum",9.06048,47.36695
"Bombus hortorum",9.13524,47.63576
"Bombus hortorum",7.66957,47.19821
"Bombus hortorum",8.58556,46.83289
"Bombus hortorum",7.66446,45.98384
"Bombus hortorum",6.23524,46.42745
"Bombus hortorum",8.73612,47.6409
"Bombus hortorum",7.86752,47.19765
"Bombus hortorum",6.94458,47.10743
"Bombus hortorum",7.70889,47.14416
"Bombus hortorum",9.15802,46.28585
"Bombus hortorum",6.75274,46.65666
"Bombus hortorum",7.14784,46.07364
"Bombus hortorum",7.08292,46.11843
"Bombus hortorum",8.46219,47.23888
"Bombus hortorum",8.06389,47.06182
"Bombus hortorum",7.14418,46.74831
"Bombus hortorum",7.86933,47.42251
"Bombus hortorum",9.23775,46.73451
"Bombus hortorum",7.07602,47.1529
"Bombus hortorum",7.99714,46.97221
"Bombus hortorum",7.01403,46.65794
"Bombus hortorum",8.39778,47.32938
"Bombus hortorum",8.45962,47.10397
"Bombus hortorum",10.2161,46.66987
"Bombus hortorum",7.99528,46.79231
"Bombus hortorum",8.46913,47.59861
"Bombus hortorum",9.22583,46.37478
"Bombus hortorum",8.73722,47.68586
"Bombus hortorum",7.40625,46.20895
"Bombus hortorum",9.05502,47.1871
"Bombus hortorum",7.0165,46.3431
"Bombus hortorum",6.88199,46.7923
"Bombus hortorum",6.81858,46.61206
"Bombus hortorum",8.96342,46.28864
"Bombus hortorum",8.71768,46.87648
"Bombus hortorum",7.07875,46.74812
"Bombus hortorum",7.79912,46.83808
"Bombus hortorum",8.26759,47.46531
"Bombus hortorum",8.93189,47.50362
"Bombus hortorum",6.82371,46.16229
"Bombus hortorum",7.34179,46.029
"Bombus hortorum",7.08174,46.29834
"Bombus hortorum",7.0172,46.25314
"Bombus hortorum",10.13062,46.26688
"Bombus hortorum",7.11426,47.36888
