"Species","Longitude","Latitude"
"Bombus hypnorum",7.86716,47.15267
"Bombus hypnorum",9.01525,45.83807
"Bombus hypnorum",8.91813,47.00901
"Bombus hypnorum",8.39616,47.23944
"Bombus hypnorum",9.55941,46.594
"Bombus hypnorum",8.19935,47.33086
"Bombus hypnorum",7.47106,46.25393
"Bombus hypnorum",9.62464,46.59277
"Bombus hypnorum",8.89494,46.15459
"Bombus hypnorum",9.19877,47.54485
"Bombus hypnorum",6.94665,46.88256
"Bombus hypnorum",6.75102,46.79159
"Bombus hypnorum",8.00091,47.332
"Bombus hypnorum",5.98115,46.19953
"Bombus hypnorum",8.72738,47.28119
"Bombus hypnorum",10.34427,46.62167
"Bombus hypnorum",7.14736,46.1636
"Bombus hypnorum",7.79555,46.29835
"Bombus hypnorum",7.79614,46.3883
"Bombus hypnorum",6.74697,47.10641
"Bombus hypnorum",8.33088,47.28494
"Bombus hypnorum",7.53711,46.92855
"Bombus hypnorum",7.60345,47.15335
"Bombus hypnorum",7.53752,47.15343
"Bombus hypnorum",8.60208,47.59735
"Bombus hypnorum",7.73531,47.15309
"Bombus hypnorum",9.16803,46.60062
"Bombus hypnorum",8.80381,47.6851
"Bombus hypnorum",6.49068,46.69976
"Bombus hypnorum",8.45365,46.78916
"Bombus hypnorum",6.618,46.92565
"Bombus hypnorum",6.81806,46.65704
"Bombus hypnorum",9.39299,47.40679
"Bombus hypnorum",6.30405,46.24823
"Bombus hypnorum",7.47162,47.19844
"Bombus hypnorum",8.80497,47.73006
"Bombus hypnorum",6.95155,46.34284
"Bombus hypnorum",8.12112,46.38682
"Bombus hypnorum",8.86675,47.54942
"Bombus hypnorum",8.38976,46.87967
"Bombus hypnorum",6.94583,46.97251
"Bombus hypnorum",9.13237,47.54584
"Bombus hypnorum",7.07479,47.33278
"Bombus hypnorum",9.33317,47.58771
"Bombus hypnorum",8.86313,47.41453
"Bombus hypnorum",7.14639,46.34351
"Bombus hypnorum",7.47159,47.15347
"Bombus hypnorum",8.65617,47.05707
"Bombus hypnorum",7.22245,46.81145
"Bombus hypnorum",7.87006,47.51244
"Bombus hypnorum",6.42616,46.65422
"Bombus hypnorum",8.32565,46.97014
"Bombus hypnorum",7.01153,46.97277
"Bombus hypnorum",7.07663,47.06295
"Bombus hypnorum",6.82013,46.47713
"Bombus hypnorum",8.7263,47.23623
"Bombus hypnorum",8.96595,46.37858
"Bombus hypnorum",6.88153,46.83728
"Bombus hypnorum",7.08025,46.52323
"Bombus hypnorum",9.56084,46.96292
"Bombus hypnorum",6.62142,46.70077
"Bombus hypnorum",8.39778,47.32938
"Bombus hypnorum",8.60307,47.64231
"Bombus hypnorum",8.59231,47.14769
"Bombus hypnorum",7.21133,46.34366
"Bombus hypnorum",6.16703,46.56165
"Bombus hypnorum",9.02044,46.01794
"Bombus hypnorum",7.21057,46.52357
"Bombus hypnorum",9.00089,47.59267
"Bombus hypnorum",7.07418,47.42273
"Bombus hypnorum",8.11887,46.20691
"Bombus hypnorum",8.39056,46.92464
"Bombus hypnorum",7.47125,46.56877
"Bombus hypnorum",7.40634,46.07402
"Bombus hypnorum",6.49384,46.51986
"Bombus hypnorum",6.94375,47.19738
"Bombus hypnorum",9.53761,47.37726
"Bombus hypnorum",6.17545,46.20188
"Bombus hypnorum",9.29695,46.5536
"Bombus hypnorum",8.39375,47.10453
"Bombus hypnorum",7.66919,47.10827
"Bombus hypnorum",6.55899,46.52039
"Bombus hypnorum",6.81494,46.92689
"Bombus hypnorum",8.78665,47.01063
"Bombus hypnorum",8.67273,47.77651
"Bombus hypnorum",8.19871,47.28589
"Bombus hypnorum",6.55826,46.56536
"Bombus hypnorum",8.92811,47.36873
"Bombus hypnorum",6.23624,46.38248
"Bombus hypnorum",7.47149,46.97357
"Bombus hypnorum",7.8339,46.21726
"Bombus hypnorum",7.80369,47.51267
"Bombus hypnorum",9.30471,46.77843
"Bombus hypnorum",9.32677,47.40789
"Bombus hypnorum",7.01189,46.9278
"Bombus hypnorum",8.13379,47.37625
"Bombus hypnorum",8.31902,46.56538
"Bombus hypnorum",7.80063,47.06295
"Bombus hypnorum",9.68239,46.41166
"Bombus hypnorum",9.39464,47.45174
"Bombus hypnorum",9.879,46.4436
"Bombus hypnorum",9.15802,46.28585
"Bombus hypnorum",7.276539,46.253813
"Bombus hypnorum",10.288519,46.803105
"Bombus hypnorum",9.615579,46.367963
"Bombus hypnorum",9.633765,46.817565
"Bombus hypnorum",8.923104,47.188873
"Bombus hypnorum",6.10405,46.47098
"Bombus hypnorum",7.538199,47.513201
"Bombus hypnorum",8.25246,46.475905
"Bombus hypnorum",8.858336,47.234671
"Bombus hypnorum",9.10556,46.691528
"Bombus hypnorum",7.016489,46.343099
"Bombus hypnorum",9.693604,46.681412
"Bombus hypnorum",8.061805,46.881921
"Bombus hypnorum",7.471657,47.243412
"Bombus hypnorum",9.621003,46.502845
"Bombus hypnorum",7.925327,46.297861
"Bombus hypnorum",8.468255,47.553642
"Bombus hypnorum",9.589831,47.358301
"Bombus hypnorum",9.514914,47.134728
"Bombus hypnorum",7.929385,46.747631
"Bombus hypnorum",6.299325,46.473106
"Bombus hypnorum",6.884768,46.522449
"Bombus hypnorum",8.332389,47.374877
"Bombus hypnorum",7.870797,47.602377
"Bombus hypnorum",9.15829,47.644422
"Bombus hypnorum",9.267184,46.84684
"Bombus hypnorum",7.657753,46.9968
"Bombus hypnorum",8.899028,46.473629
"Bombus hypnorum",8.40021,47.46428
"Bombus hypnorum",8.46652,47.46371
"Bombus hypnorum",8.32789,47.10506
"Bombus hypnorum",6.04706,46.15538
"Bombus hypnorum",8.087479,47.175674
