"Species","Longitude","Latitude"
"Osmia bicornis",8.72521,47.19126
"Osmia bicornis",7.27464,46.8835
"Osmia bicornis",7.5359,46.25389
"Osmia bicornis",7.66938,47.15324
"Osmia bicornis",9.32677,47.40789
"Osmia bicornis",7.5381,47.46823
"Osmia bicornis",7.21057,46.52357
"Osmia bicornis",8.80381,47.6851
"Osmia bicornis",6.42531,46.6992
"Osmia bicornis",8.85476,47.09977
"Osmia bicornis",8.19489,47.01606
"Osmia bicornis",7.53598,46.29887
"Osmia bicornis",7.33965,47.1984
"Osmia bicornis",9.46263,47.49556
"Osmia bicornis",7.92493,46.25289
"Osmia bicornis",8.93189,47.50362
"Osmia bicornis",7.67055,47.42307
"Osmia bicornis",8.51975,47.47222
"Osmia bicornis",8.33163,47.32991
"Osmia bicornis",7.8636,46.70292
"Osmia bicornis",8.95714,46.0638
"Osmia bicornis",8.79804,47.46029
"Osmia bicornis",6.29933,46.47309
"Osmia bicornis",9.10556,46.69153
"Osmia bicornis",9.57362,46.95369
"Osmia bicornis",9.58983,47.3583
"Osmia bicornis",8.25585,46.70079
"Osmia bicornis",9.32996,47.4978
"Osmia bicornis",8.26899,47.55524
"Osmia bicornis",8.52548,47.10336
"Osmia bicornis",7.40589,46.79366
"Osmia bicornis",9.62464,46.59277
"Osmia bicornis",8.05613,46.38719
"Osmia bicornis",7.80185,47.24285
"Osmia bicornis",8.99693,47.45779
"Osmia bicornis",7.47159,47.15347
"Osmia bicornis",9.23775,46.73451
"Osmia bicornis",7.93392,47.24236
"Osmia bicornis",7.40561,47.24341
"Osmia bicornis",8.78326,46.87572
"Osmia bicornis",7.86716,47.15267
"Osmia bicornis",9.12951,47.45592
"Osmia bicornis",8.51553,46.60867
"Osmia bicornis",6.68301,46.97107
"Osmia bicornis",9.12239,47.23112
"Osmia bicornis",7.07541,47.24284
"Osmia bicornis",8.65822,47.14701
"Osmia bicornis",8.58748,46.92284
"Osmia bicornis",9.00221,47.63762
"Osmia bicornis",9.06873,47.63671
"Osmia bicornis",8.26271,47.15052
"Osmia bicornis",8.73612,47.6409
"Osmia bicornis",7.20807,47.10826
"Osmia bicornis",7.08262,46.16341
"Osmia bicornis",7.66919,47.10827
"Osmia bicornis",7.40558,47.28838
"Osmia bicornis",9.06322,47.45687
"Osmia bicornis",8.96595,46.37858
"Osmia bicornis",7.3399,47.06348
"Osmia bicornis",7.33982,47.10845
"Osmia bicornis",7.00792,47.4225
"Osmia bicornis",9.63174,47.4115
"Osmia bicornis",8.80265,47.64014
"Osmia bicornis",8.19743,47.19595
"Osmia bicornis",9.89982,46.90214
"Osmia bicornis",8.13262,47.28631
"Osmia bicornis",8.19935,47.33086
"Osmia bicornis",8.39215,47.01459
"Osmia bicornis",8.53468,47.55304
"Osmia bicornis",8.12112,46.38682
"Osmia bicornis",7.85974,46.20817
"Osmia bicornis",8.32122,46.7003
"Osmia bicornis",7.47154,47.06352
"Osmia bicornis",9.51911,47.24263
"Osmia bicornis",7.01789,46.16319
"Osmia bicornis",7.80369,47.51267
"Osmia bicornis",8.39455,47.1495
"Osmia bicornis",7.47141,46.83864
"Osmia bicornis",8.13614,47.55612
"Osmia bicornis",7.27395,47.10838
"Osmia bicornis",8.06918,47.51153
"Osmia bicornis",9.06048,47.36695
"Osmia bicornis",8.003288,47.556838
"Osmia bicornis",10.128384,46.221934
"Osmia bicornis",7.870797,47.602377
"Osmia bicornis",8.526391,47.148327
"Osmia bicornis",8.892226,47.562286
"Osmia bicornis",8.487139,47.040211
"Osmia bicornis",8.40015,47.40165
"Osmia bicornis",9.175556,47.660331
"Osmia bicornis",8.023417,46.87725
"Osmia bicornis",7.958333,46.920083
"Osmia bicornis",7.351653,46.7865
"Osmia bicornis",9.156972,47.620333
"Osmia bicornis",8.096333,46.952139
"Osmia bicornis",8.46652,47.46371
"Osmia bicornis",8.98646,47.09808
