"Species","Longitude","Latitude"
"Megachile willughbiella",8.00138,47.37697
"Megachile willughbiella",9.01655,45.88303
"Megachile willughbiella",8.9231,47.18888
"Megachile willughbiella",7.99902,47.15211
"Megachile willughbiella",9.30627,46.82339
"Megachile willughbiella",8.76552,46.15618
"Megachile willughbiella",6.81442,46.97186
"Megachile willughbiella",7.99621,46.88226
"Megachile willughbiella",9.20176,47.63476
"Megachile willughbiella",7.79584,46.34333
"Megachile willughbiella",7.53819,47.5132
"Megachile willughbiella",8.72198,47.05635
"Megachile willughbiella",8.32714,47.06009
"Megachile willughbiella",8.85953,47.27964
"Megachile willughbiella",8.05409,46.20728
"Megachile willughbiella",7.40625,46.20895
"Megachile willughbiella",8.86193,47.36957
"Megachile willughbiella",7.27367,47.19832
"Megachile willughbiella",7.14019,47.46789
"Megachile willughbiella",9.6356,46.86253
"Megachile willughbiella",7.60387,47.28827
"Megachile willughbiella",8.64005,46.33752
"Megachile willughbiella",9.02566,46.19781
"Megachile willughbiella",7.1476,46.11862
"Megachile willughbiella",8.47088,47.68854
"Megachile willughbiella",8.60405,47.68728
"Megachile willughbiella",8.66027,47.23695
"Megachile willughbiella",8.20127,47.46577
"Megachile willughbiella",9.57005,46.86377
"Megachile willughbiella",8.58174,46.653
"Megachile willughbiella",9.70683,46.99612
"Megachile willughbiella",8.66647,47.50674
"Megachile willughbiella",7.47165,47.24341
"Megachile willughbiella",8.3339,47.46482
"Megachile willughbiella",8.3994,47.41932
"Megachile willughbiella",8.32269,46.79025
"Megachile willughbiella",8.19615,47.106
"Megachile willughbiella",6.55679,46.65531
"Megachile willughbiella",9.58983,47.3583
"Megachile willughbiella",8.60307,47.64231
"Megachile willughbiella",8.33163,47.32991
"Megachile willughbiella",7.0165,46.3431
"Megachile willughbiella",9.22731,46.41975
"Megachile willughbiella",8.89015,45.97471
"Megachile willughbiella",8.57418,46.29322
"Megachile willughbiella",8.53282,47.46311
"Megachile willughbiella",9.11534,47.0063
"Megachile willughbiella",9.89776,46.85719
"Megachile willughbiella",8.52914,47.28324
"Megachile willughbiella",7.34073,46.61371
"Megachile willughbiella",7.99389,46.65738
"Megachile willughbiella",6.94952,46.56772
"Megachile willughbiella",8.6696,47.64163
"Megachile willughbiella",8.39616,47.23944
"Megachile willughbiella",7.20885,46.92836
"Megachile willughbiella",9.51143,47.04481
"Megachile willughbiella",7.14245,47.06314
"Megachile willughbiella",9.22583,46.37478
"Megachile willughbiella",8.76991,46.33607
"Megachile willughbiella",10.47473,46.61826
"Megachile willughbiella",7.20962,46.74846
"Megachile willughbiella",8.72738,47.28119
"Megachile willughbiella",7.99949,47.19708
"Megachile willughbiella",7.47162,47.19844
"Megachile willughbiella",8.80149,47.59518
"Megachile willughbiella",6.16703,46.56165
"Megachile willughbiella",7.07479,47.33278
"Megachile willughbiella",7.99528,46.79231
"Megachile willughbiella",8.46133,47.19391
"Megachile willughbiella",7.73656,47.37795
"Megachile willughbiella",8.64907,46.74228
"Megachile willughbiella",9.17235,46.73552
"Megachile willughbiella",7.01789,46.16319
"Megachile willughbiella",8.26133,47.06058
"Megachile willughbiella",8.46047,47.14894
"Megachile willughbiella",9.18546,47.14021
"Megachile willughbiella",9.50623,46.90993
"Megachile willughbiella",8.70185,46.2019
"Megachile willughbiella",9.54888,46.32423
"Megachile willughbiella",9.50796,46.95489
"Megachile willughbiella",9.55941,46.594
"Megachile willughbiella",8.13614,47.55612
"Megachile willughbiella",6.62006,46.79072
"Megachile willughbiella",8.64204,46.42747
"Megachile willughbiella",7.34179,46.029
"Megachile willughbiella",8.05511,46.29723
"Megachile willughbiella",7.99068,46.34255
"Megachile willughbiella",9.57183,46.90873
"Megachile willughbiella",7.66996,47.28816
"Megachile willughbiella",8.12625,46.7916
"Megachile willughbiella",9.06459,47.50183
"Megachile willughbiella",8.59328,47.19266
"Megachile willughbiella",9.02044,46.01794
"Megachile willughbiella",7.4713,46.65873
"Megachile willughbiella",7.86825,47.28759
"Megachile willughbiella",9.43228,46.68629
"Megachile willughbiella",8.6613,47.28191
"Megachile willughbiella",7.33965,47.1984
"Megachile willughbiella",7.79496,46.20839
"Megachile willughbiella",8.93442,47.59354
"Megachile willughbiella",7.47117,46.43384
"Megachile willughbiella",6.75274,46.65666
"Megachile willughbiella",8.51375,46.51872
"Megachile willughbiella",9.56295,46.68393
"Megachile willughbiella",6.81494,46.92689
"Megachile willughbiella",7.20788,47.15324
"Megachile willughbiella",7.3399,47.06348
"Megachile willughbiella",8.7263,47.23623
"Megachile willughbiella",7.20943,46.79343
"Megachile willughbiella",7.07785,46.88305
"Megachile willughbiella",7.20729,47.28816
"Megachile willughbiella",9.16516,46.51069
"Megachile willughbiella",8.05358,46.1623
"Megachile willughbiella",8.12567,46.74662
"Megachile willughbiella",8.96975,46.51349
"Megachile willughbiella",6.88059,46.92723
"Megachile willughbiella",7.1422,47.10811
"Megachile willughbiella",8.79574,47.37037
"Megachile willughbiella",8.39697,47.28441
"Megachile willughbiella",8.32491,46.92517
"Megachile willughbiella",7.14369,46.83826
"Megachile willughbiella",8.06865,47.46656
"Megachile willughbiella",6.49305,46.56484
"Megachile willughbiella",7.47099,46.11899
"Megachile willughbiella",9.30783,46.86835
"Megachile willughbiella",9.37177,46.8223
"Megachile willughbiella",7.66727,46.65851
"Megachile willughbiella",8.86554,47.50446
"Megachile willughbiella",8.58844,46.96781
"Megachile willughbiella",7.47167,47.28839
"Megachile willughbiella",7.73506,47.10812
"Megachile willughbiella",7.47146,46.92859
"Megachile willughbiella",8.65822,47.14701
"Megachile willughbiella",8.86796,47.59438
"Megachile willughbiella",7.87006,47.51244
"Megachile willughbiella",9.00089,47.59267
"Megachile willughbiella",7.40578,46.97357
"Megachile willughbiella",7.40561,47.24341
"Megachile willughbiella",6.94375,47.19738
"Megachile willughbiella",8.99956,47.54771
"Megachile willughbiella",10.4095,46.61998
"Megachile willughbiella",6.49226,46.60981
"Megachile willughbiella",8.80265,47.64014
"Megachile willughbiella",6.87965,47.01718
"Megachile willughbiella",8.05562,46.34221
"Megachile willughbiella",9.64112,46.9974
"Megachile willughbiella",7.14784,46.07364
"Megachile willughbiella",7.27505,46.74857
"Megachile willughbiella",8.39056,46.92464
"Megachile willughbiella",7.40558,47.28838
"Megachile willughbiella",7.86752,47.19765
"Megachile willughbiella",8.84297,46.65008
"Megachile willughbiella",8.86073,47.3246
"Megachile willughbiella",9.1566,46.24089
"Megachile willughbiella",9.45942,46.7128
"Megachile willughbiella",8.72413,47.14629
"Megachile willughbiella",9.3897,47.31687
"Megachile willughbiella",7.1427,47.01816
"Megachile willughbiella",7.60345,47.15335
"Megachile willughbiella",6.75446,46.52173
"Megachile willughbiella",7.47176,47.4233
"Megachile willughbiella",7.80033,47.01798
"Megachile willughbiella",9.03092,46.37769
"Megachile willughbiella",7.53606,46.34385
"Megachile willughbiella",9.06048,47.36695
"Megachile willughbiella",6.68301,46.97107
"Megachile willughbiella",8.45876,47.05899
"Megachile willughbiella",9.56118,46.63896
"Megachile willughbiella",6.17545,46.20188
"Megachile willughbiella",8.52366,47.01342
"Megachile willughbiella",9.62464,46.59277
"Megachile willughbiella",6.23424,46.47242
"Megachile willughbiella",7.27519,46.70359
"Megachile willughbiella",8.19743,47.19595
"Megachile willughbiella",8.52184,46.92348
"Megachile willughbiella",7.53671,46.70367
"Megachile willughbiella",7.08351,46.02848
"Megachile willughbiella",9.01784,45.928
"Megachile willughbiella",7.73211,46.5684
"Megachile willughbiella",7.01081,47.06272
"Megachile willughbiella",6.35995,46.6986
"Megachile willughbiella",9.46449,46.84769
"Megachile willughbiella",9.06873,47.63671
"Megachile willughbiella",9.51317,47.08977
"Megachile willughbiella",8.53747,47.68793
"Megachile willughbiella",7.0172,46.25314
"Megachile willughbiella",8.20063,47.4208
"Megachile willughbiella",6.81651,46.79196
"Megachile willughbiella",6.04706,46.15538
"Megachile willughbiella",9.50277,46.82001
"Megachile willughbiella",8.79232,47.23547
"Megachile willughbiella",8.82679,46.02049
"Megachile willughbiella",8.73722,47.68586
"Megachile willughbiella",8.52639,47.14833
"Megachile willughbiella",9.23926,46.77948
"Megachile willughbiella",9.77058,46.94985
